fecha,caja_neta,ingreso_efectivo,ingreso_tarjeta,ingreso_transferencia,gasto_operativo,gasto_extraordinario,saldo_diario,yhat,yhat_lower_80,yhat_upper_80,yhat_lower,yhat_upper,es_anomalia,severidad,tipo_anomalia,horizonte
2024-08-02,26410.145912471296,14624.254705431427,22660.88531641773,9917.993884172089,20792.987993549952,0.0,26410.145912471296,,,,,,False,,,
2024-08-03,19750.925585733647,13720.778917423362,22217.842185345515,6408.661407486652,22596.35692452188,0.0,19750.925585733647,,,,,,True,medio,Temporal,
2024-08-04,7072.61466845734,10194.1098771208,14816.420077958615,8326.740013106852,26264.655299728925,0.0,7072.61466845734,,,,,,True,medio,"Benford, Temporal",
2024-08-05,36503.85864186892,18060.779810932367,30403.836320850813,13200.25598067844,25161.01347059269,0.0,36503.85864186892,,,,,,False,,,
2024-08-06,-1898.8131242528616,14250.754147981885,22134.615703440668,10076.881254428608,48361.06423010402,0.0,-1898.8131242528616,,,,,,False,,,
2024-08-07,7524.233659902518,9667.903734128342,20670.123231018377,9713.256566106038,32527.049871350235,0.0,7524.233659902518,,,,,,True,bajo,Benford,
2024-08-08,17244.977287024478,15602.076602297726,24671.491550063813,10438.8822606134,33467.473125950455,0.0,17244.977287024478,,,,,,False,,,
2024-08-09,34845.19236148432,14094.222023894015,31541.75383054462,16444.426678173248,27235.210171127568,0.0,34845.19236148432,,,,,,False,,,
2024-08-10,5991.652871135313,9281.686794715157,17872.929036761838,7800.61036769726,28963.573328038943,0.0,5991.652871135313,,,,,,True,medio,"Benford, Temporal",
2024-08-11,-5815.368438666017,8546.65782251852,14843.610813977282,4265.652323898478,33471.2893990603,0.0,-5815.368438666017,,,,,,True,medio,"Benford, Temporal",
2024-08-12,31359.80214536667,16827.276303088234,26959.531997965543,10573.535447646207,23000.54160333332,0.0,31359.80214536667,,,,,,False,,,
2024-08-13,29299.530153603988,16036.4956040103,29408.544137902445,12500.445593672286,28645.95518198104,0.0,29299.530153603988,,,,,,False,,,
2024-08-14,42903.65084116517,22744.124409527405,37432.15588699467,19415.98889588188,36688.61835123879,0.0,42903.65084116517,,,,,,False,,,
2024-08-15,27543.115439669346,24724.62239814646,39555.69252440144,11235.27865295663,47972.478135835176,0.0,27543.115439669346,,,,,,False,,,
2024-08-16,18685.845556017422,14371.17388052645,23997.703582832622,11132.375331964617,30815.40723930627,0.0,18685.845556017422,,,,,,False,,,
2024-08-17,-131333.99804719677,10717.068057261462,15189.831893105496,5169.819836920408,124769.84880414928,37640.869030334856,-131333.99804719677,,,,,,True,crítico,"Isolation Forest, Z-score, IQR, Temporal",
2024-08-18,-9417.29656600302,7517.660597194394,12519.886660221306,5024.529100359033,34479.37292377775,0.0,-9417.29656600302,,,,,,True,crítico,"Isolation Forest, Benford, Temporal",
2024-08-19,12966.568505454336,14152.604910683074,21527.483080814574,10245.962376680078,32959.4818627234,0.0,12966.568505454336,,,,,,False,,,
2024-08-20,32546.744103079836,17677.141332965995,26838.53309371879,8674.657608812777,20643.58793241773,0.0,32546.744103079836,,,,,,False,,,
2024-08-21,38708.09654179488,20551.99855647498,35270.79326857546,12090.636650931769,29205.33193418733,0.0,38708.09654179488,,,,,,False,,,
2024-08-22,13626.872527615316,12558.581767122723,22692.612042661895,9608.394644877602,31232.71592704691,0.0,13626.872527615316,,,,,,False,,,
2024-08-23,21064.93738564073,12821.97510446254,20159.239639591306,10073.65568516973,21989.93304358285,0.0,21064.93738564073,,,,,,False,,,
2024-08-24,-1691.5545481556728,7891.837831600045,13119.069509364272,5357.819415849536,28060.281304969525,0.0,-1691.5545481556728,,,,,,True,medio,Temporal,
2024-08-25,6293.529013982039,10125.935165879238,19116.771318956828,7888.732126718309,30837.909597572336,0.0,6293.529013982039,,,,,,True,medio,"Benford, Temporal",
2024-08-26,18245.18796993257,14742.816982115815,23119.892660690155,12132.709065967902,31750.230738841303,0.0,18245.18796993257,,,,,,False,,,
2024-08-27,19789.97700432552,14023.007406019016,23531.22833403615,11622.3540220895,29386.61275781915,0.0,19789.97700432552,,,,,,False,,,
2024-08-28,18120.64979404612,14605.540681503016,23733.51039136987,7520.068975189425,27738.47025401619,0.0,18120.64979404612,,,,,,False,,,
2024-08-29,18636.132804060413,17108.542565330743,28755.94707624357,11032.697690233268,38261.05452774717,0.0,18636.132804060413,,,,,,False,,,
2024-08-30,12311.09119305522,12745.567311059032,22007.576220732,8548.447904370501,30990.500243106315,0.0,12311.09119305522,,,,,,False,,,
2024-08-31,-129864.96094247888,8976.515784726053,16188.23850186029,4970.284770934787,160000.0,0.0,-129864.96094247888,,,,,,True,crítico,"Isolation Forest, Z-score, IQR, Temporal",
2024-09-01,11939.941953185576,14571.10732418037,24377.72064616349,8909.644511721743,35918.53052888003,0.0,11939.941953185576,,,,,,True,alto,"Isolation Forest, Temporal",
2024-09-02,970.7485278431924,12455.603321102844,20464.1273840336,6959.092087511849,38908.074264805095,0.0,970.7485278431924,,,,,,True,bajo,Benford,
2024-09-03,-1265.242619428609,10401.278960507254,20587.233572616253,6158.148772677255,38411.90392522937,0.0,-1265.242619428609,,,,,,False,,,
2024-09-04,38748.855473364485,19897.130910488737,35331.681175518,16044.089110797671,32524.04572343994,0.0,38748.855473364485,,,,,,False,,,
2024-09-05,48168.626967829216,26096.410272840367,39217.69396486591,15707.100605299036,32852.577875176095,0.0,48168.626967829216,,,,,,False,,,
2024-09-06,8960.247982065423,12089.68332301304,21073.560813939697,8274.795722829223,32477.791877716536,0.0,8960.247982065423,,,,,,True,bajo,Benford,
2024-09-07,-4657.558503916564,8273.648066928408,15495.163966267364,6686.727552407821,35113.09808952016,0.0,-4657.558503916564,,,,,,True,medio,Temporal,
2024-09-08,4438.838539083783,11130.614763642505,17638.306556756306,7266.917021774116,31596.99980308914,0.0,4438.838539083783,,,,,,True,medio,Temporal,
2024-09-09,42393.58077519857,23952.750153726894,37125.80201958014,16371.416540440818,35056.38793854928,0.0,42393.58077519857,,,,,,False,,,
2024-09-10,7559.344809789123,11500.596609863798,23318.202129909703,7873.136390857156,35132.59032084153,0.0,7559.344809789123,,,,,,True,bajo,Benford,
2024-09-11,12097.301421064956,14446.510447616103,24024.75117906271,8958.160849817894,23174.589343645184,12157.531711786569,12097.301421064956,,,,,,False,,,
2024-09-12,40661.39056490583,20267.14888992713,31256.381317705796,12875.573311064298,23737.7129537914,0.0,40661.39056490583,,,,,,False,,,
2024-09-13,18554.813306567998,17704.80000723448,29844.206430258306,10029.87667061846,39024.06980154325,0.0,18554.813306567998,,,,,,False,,,
2024-09-14,5066.59173291866,10451.984968292956,16642.729585759647,6336.699688442972,28364.82250957692,0.0,5066.59173291866,,,,,,True,medio,"Benford, Temporal",
2024-09-15,-4383.247163407519,9655.754179765248,17575.523900543416,8278.964985804423,39893.490229520605,0.0,-4383.247163407519,,,,,,True,medio,Temporal,
2024-09-16,14186.689818752371,11952.900449890018,19929.717737471678,7100.061164615338,24795.989533224656,0.0,14186.689818752371,,,,,,False,,,
2024-09-17,16198.31540244614,14752.50530437565,23797.039123352817,11637.989210729367,33989.2182360117,0.0,16198.31540244614,,,,,,False,,,
2024-09-18,18249.66594606416,13780.077160297698,24065.31027008626,9615.789031769807,29211.5105160896,0.0,18249.66594606416,,,,,,False,,,
2024-09-19,17160.99273574371,16750.208402781795,28404.651535740253,7616.475908220346,35610.34311099868,0.0,17160.99273574371,,,,,,False,,,
2024-09-20,60964.77817116504,17015.999559405165,78820.06868926052,8316.882044100268,43188.17212160091,0.0,60964.77817116504,,,,,,True,medio,"IQR, Benford",
2024-09-21,9733.151166682152,12600.867737963094,18475.30413341631,6438.982602995867,27782.003307693118,0.0,9733.151166682152,,,,,,True,medio,"Benford, Temporal",
2024-09-22,6632.241076633858,12654.450566170835,18997.718385183704,7129.93214918019,32149.860023900877,0.0,6632.241076633858,,,,,,True,medio,"Benford, Temporal",
2024-09-23,27483.05357424369,17593.922082070738,29054.455293863903,12430.22570838866,31595.549510079603,0.0,27483.05357424369,,,,,,False,,,
2024-09-24,-69935.85548287003,21026.16221630672,33890.684479171985,13560.146283731638,30444.292112734,107968.55634934636,-69935.85548287003,,,,,,True,alto,"IQR, Benford, Temporal",
2024-09-25,22105.289341882708,17678.061568542795,27606.871441767784,10776.017608278662,33955.66127670653,0.0,22105.289341882708,,,,,,False,,,
2024-09-26,-40190.00962061512,15465.611726394109,26506.6393287524,9166.660801619932,33178.5353243613,58150.38615302025,-40190.00962061512,,,,,,True,bajo,IQR,
2024-09-27,15038.834394856836,15333.386026237651,23578.365374121346,11757.817683560736,35630.7346890629,0.0,15038.834394856836,,,,,,False,,,
2024-09-28,8576.337794711428,13174.694282992596,21532.435533549065,6922.356479136245,33053.14850096648,0.0,8576.337794711428,,,,,,True,medio,"Benford, Temporal",
2024-09-29,10233.032528671129,11508.652363961672,18964.727205586845,8041.010641107927,28281.357681985315,0.0,10233.032528671129,,,,,,True,medio,Temporal,
2024-09-30,37110.03269252427,23900.803561750487,42501.69149351381,17338.25235934681,46630.71472208684,0.0,37110.03269252427,,,,,,False,,,
2024-10-01,54772.23840568106,24140.24844354575,39511.80135930748,19102.068551970435,27981.87994914261,0.0,54772.23840568106,,,,,,True,medio,"Isolation Forest, Benford",
2024-10-02,24916.197615125915,20352.81110682763,34275.59976089728,10463.465109172976,35483.03528435346,4692.643077418523,24916.197615125915,,,,,,False,,,
2024-10-03,7511.819367877273,13996.475295104316,24484.87273135286,8164.261364416788,39133.79002299669,0.0,7511.819367877273,,,,,,True,bajo,Benford,
2024-10-04,6861.018093908962,15675.214491324376,26526.504540139067,8890.197294848895,44230.89823240337,0.0,6861.018093908962,,,,,,True,bajo,Benford,
2024-10-05,9635.924523058726,18030.197642394352,27022.42959513152,12478.025172437578,47894.72788690472,0.0,9635.924523058726,,,,,,True,medio,"Benford, Temporal",
2024-10-06,8288.285503738036,12785.668460208535,22580.44436205245,8345.100385352203,35422.92770387515,0.0,8288.285503738036,,,,,,True,medio,"Benford, Temporal",
2024-10-07,28966.019027541814,20636.599843022614,33273.77324023678,11576.663007788407,36521.01706350598,0.0,28966.019027541814,,,,,,False,,,
2024-10-08,11842.416164221268,13324.460274928551,20269.54446105137,9726.746436582793,31478.335008341444,0.0,11842.416164221268,,,,,,False,,,
2024-10-09,47988.82608501847,21129.86223794032,38338.24843125793,17282.980221725837,28762.264805905616,0.0,47988.82608501847,,,,,,False,,,
2024-10-10,22413.744207271367,20350.32792848893,31393.201936141355,10140.519199456963,39470.30485681588,0.0,22413.744207271367,,,,,,False,,,
2024-10-11,-37548.79510661816,15210.068164932987,26808.93880915975,10432.197919289096,90000.0,0.0,-37548.79510661816,,,,,,True,bajo,IQR,
2024-10-12,12627.529487080228,10314.13259519146,19459.233228008925,8871.093843000239,26016.930179120394,0.0,12627.529487080228,,,,,,True,medio,Temporal,
2024-10-13,19233.051365179952,13921.78957727554,25231.12180418671,10728.253731319426,30648.11374760173,0.0,19233.051365179952,,,,,,True,medio,Temporal,
2024-10-14,37950.78650536913,17852.570161661908,33809.53799802848,12193.059722546635,25904.38137686789,0.0,37950.78650536913,,,,,,False,,,
2024-10-15,3156.8106430092885,19040.7720507041,33175.53704046655,11032.936209182766,60092.43465734413,0.0,3156.8106430092885,,,,,,False,,,
2024-10-16,28970.866608316173,16872.084403237277,25358.21852498731,15055.834257846103,28315.270577754512,0.0,28970.866608316173,,,,,,False,,,
2024-10-17,19405.506535056644,17769.63747834842,29911.692203872284,12911.433897701128,41187.25704486519,0.0,19405.506535056644,,,,,,False,,,
2024-10-18,34675.0556256753,21272.041224980087,33822.57666287893,12999.002822665889,33418.56508484961,0.0,34675.0556256753,,,,,,False,,,
2024-10-19,20454.78484528108,17072.59690759935,25873.877112426297,12701.2952923318,35192.98446707637,0.0,20454.78484528108,,,,,,True,medio,Temporal,
2024-10-20,-4695.733078368779,8017.70030894097,13136.393993925723,5020.0871069087525,30869.914488144223,0.0,-4695.733078368779,,,,,,True,medio,Temporal,
2024-10-21,23608.894448456944,19887.39462075257,33875.74401428259,10765.14172779527,40919.38591437348,0.0,23608.894448456944,,,,,,False,,,
2024-10-22,20995.35214382841,19715.86842185891,30191.47129676228,13219.256078023383,42131.24365281616,0.0,20995.35214382841,,,,,,False,,,
2024-10-23,16601.00335785559,15512.74847002449,30486.797427692287,14164.479571933723,43563.02211179491,0.0,16601.00335785559,,,,,,False,,,
2024-10-24,31957.041334699166,18501.541950578565,30446.006102149324,14259.940219600252,31250.446937628967,0.0,31957.041334699166,,,,,,False,,,
2024-10-25,16185.343818490546,12329.964149017393,23398.54662760706,12361.060936495722,31904.22789462962,0.0,16185.343818490546,,,,,,False,,,
2024-10-26,5640.18646989984,15059.118543706158,26517.99815952539,8499.561020256593,44436.4912535883,0.0,5640.18646989984,,,,,,True,medio,"Benford, Temporal",
2024-10-27,29499.327557573844,20134.36841009827,32839.15294013253,14161.775747878672,37635.969540535625,0.0,29499.327557573844,,,,,,True,medio,Temporal,
2024-10-28,11197.561468328218,15167.614185336595,24069.06849361184,8027.608481923656,36066.72969254387,0.0,11197.561468328218,,,,,,False,,,
2024-10-29,40566.76960810074,24118.327436289368,34460.10214625243,15917.71621358002,33929.37618802107,0.0,40566.76960810074,,,,,,False,,,
2024-10-30,43102.94925729061,19883.459375860824,35132.78321084328,10377.934834037658,22291.228163451156,0.0,43102.94925729061,,,,,,False,,,
2024-10-31,21620.63134965112,19025.481517216995,33594.132482127075,12987.128412560687,43986.11106225364,0.0,21620.63134965112,,,,,,False,,,
2024-11-01,13891.889155861969,13527.99455880396,21680.821055180488,8471.693941204736,29788.620399327217,0.0,13891.889155861969,,,,,,False,,,
2024-11-02,2624.7969362172007,11601.791836093858,20503.073384146755,7978.488181670402,37458.556465693815,0.0,2624.7969362172007,,,,,,True,medio,Temporal,
2024-11-03,14565.6895673377,16263.71323198109,25579.970392062136,12373.72754628848,39651.721602994,0.0,14565.6895673377,,,,,,True,medio,Temporal,
2024-11-04,32606.41404810685,21024.53145987933,34434.55193705562,10299.555973520672,33152.22532234878,0.0,32606.41404810685,,,,,,False,,,
2024-11-05,47040.66318753476,22484.81433991736,38417.590128505566,16941.586506174248,30803.327787062408,0.0,47040.66318753476,,,,,,False,,,
2024-11-06,42606.57120952014,24562.698451619,38533.93310281561,14605.50010422913,35095.5604491436,0.0,42606.57120952014,,,,,,False,,,
2024-11-07,35576.84929657573,20530.19767969693,32094.67839687127,12852.166951416144,29900.193731408606,0.0,35576.84929657573,,,,,,False,,,
2024-11-08,71492.68339047738,29030.640538384385,50473.39434762132,23843.10016676201,31854.451662290325,0.0,71492.68339047738,,,,,,True,medio,"IQR, Benford",
2024-11-09,14839.128337091905,15470.252498617194,24884.54218113998,8068.753061458478,33584.41940412374,0.0,14839.128337091905,,,,,,True,medio,Temporal,
2024-11-10,21792.37170094249,16409.253968211156,26399.26351128445,9455.025595726642,30471.17137427976,0.0,21792.37170094249,,,,,,True,medio,Temporal,
2024-11-11,32781.09882462297,18046.379883835976,30653.122992168184,11049.101435864755,26967.50548724595,0.0,32781.09882462297,,,,,,False,,,
2024-11-12,41958.21770393862,18645.286431512264,32727.824649591403,14105.572805787511,23520.46618295255,0.0,41958.21770393862,,,,,,False,,,
2024-11-13,27762.986139236786,15749.778705897132,28416.173210050914,11523.207853249816,27926.17362996109,0.0,27762.986139236786,,,,,,False,,,
2024-11-14,53161.54396828873,23260.29470640091,39534.74502163028,17621.74915580862,27255.24491555108,0.0,53161.54396828873,,,,,,True,bajo,Benford,
2024-11-15,328.5984180240339,15595.542117187968,27322.4930866846,7252.295605507613,49841.73239135615,0.0,328.5984180240339,,,,,,True,medio,Isolation Forest,
2024-11-16,-55856.73426118617,13968.368575911576,23305.25839284685,12455.779795184502,30468.33734394403,75117.80368118506,-55856.73426118617,,,,,,True,crítico,"Isolation Forest, IQR, Benford, Temporal",
2024-11-17,53161.54396828873,23260.29470640091,39534.74502163028,17621.74915580862,27255.24491555108,0.0,53161.54396828873,,,,,,True,crítico,"Isolation Forest, Benford, Temporal",
2024-11-18,45805.45440146608,23132.203596649106,44333.25813100296,16601.236044739355,38261.24337092534,0.0,45805.45440146608,,,,,,True,medio,Isolation Forest,
2024-11-19,28327.996618306737,22962.853013070315,37476.74359576952,17158.941692438937,49270.54168297204,0.0,28327.996618306737,,,,,,True,medio,Isolation Forest,
2024-11-20,60572.60220822642,26402.692142857995,47580.60148659142,13387.016293445206,26797.7077146682,0.0,60572.60220822642,,,,,,True,alto,"Isolation Forest, IQR, Benford",
2024-11-21,40061.17106791216,24558.7056287395,36595.633751372974,9234.088291478738,30327.25660367905,0.0,40061.17106791216,,,,,,True,medio,Isolation Forest,
2024-11-22,25520.75774414709,13185.589485182012,25137.833979492792,10072.286043654422,22874.95176418214,0.0,25520.75774414709,,,,,,True,medio,Isolation Forest,
2024-11-23,15264.96546068714,13967.917525353492,21223.229758567748,7207.787797672075,27133.969620906173,0.0,15264.96546068714,,,,,,True,alto,"Isolation Forest, Temporal",
2024-11-24,10281.655396715763,12017.50252278965,19658.755452819754,7985.879076371882,29380.48165526552,0.0,10281.655396715763,,,,,,True,medio,Temporal,
2024-11-25,88481.149567599,80016.84026928399,27937.556774601777,11042.044057239718,30515.291533526488,0.0,88481.149567599,,,,,,True,alto,"Isolation Forest, IQR, Benford",
2024-11-26,56455.11027942215,26818.67505159148,45040.66141030998,16836.449629388113,32240.67581186742,0.0,56455.11027942215,,,,,,True,medio,"Isolation Forest, Benford",
2024-11-27,45951.02138720211,23060.72839083492,39419.96469417252,12174.976329835752,28704.64802764108,0.0,45951.02138720211,,,,,,True,medio,Isolation Forest,
2024-11-28,30036.440200976715,15611.632129595071,26479.393497473106,10486.439687849632,22541.025113941098,0.0,30036.440200976715,,,,,,True,medio,Isolation Forest,
2024-11-29,26562.9336657144,18369.869101941054,26893.295122945816,10558.56021181927,29258.790770991745,0.0,26562.9336657144,,,,,,False,,,
2024-11-30,478.3904837235386,13380.124453094822,23758.6112319204,8861.53215156811,45521.87735285979,0.0,478.3904837235386,,,,,,True,alto,"Isolation Forest, Temporal",
2024-12-01,-1655.6191839660933,10358.516813369022,16643.985346670554,5102.525717600958,33760.64706160663,0.0,-1655.6191839660933,,,,,,True,alto,"Isolation Forest, Temporal",
2024-12-02,26617.907707529725,16132.190265300094,28829.509097237034,11225.96718058877,29569.75883559617,0.0,26617.907707529725,,,,,,True,medio,Isolation Forest,
2024-12-03,16781.80055741661,18567.12673025241,31996.51935336527,11576.379770097705,45358.22529629878,0.0,16781.80055741661,,,,,,False,,,
2024-12-04,32774.38638403738,19676.986072482057,34936.26468159047,16024.791921916943,37863.656291952095,0.0,32774.38638403738,,,,,,False,,,
2024-12-05,33985.33120809252,20580.419311212165,32053.75191582325,13947.477832864568,32596.317851807464,0.0,33985.33120809252,,,,,,False,,,
2024-12-06,7669.893510809408,13589.556276031864,19941.503900643405,7786.824257977147,33647.990923843005,0.0,7669.893510809408,,,,,,True,bajo,Benford,
2024-12-07,20475.68113502937,12487.975312847577,19552.55125467944,9801.84219544215,21366.6876279398,0.0,20475.68113502937,,,,,,True,medio,Temporal,
2024-12-08,9663.814718827603,12491.986127453223,21296.84372747695,8404.947323293354,32529.962459395923,0.0,9663.814718827603,,,,,,True,medio,"Benford, Temporal",
2024-12-09,35143.98945259509,19884.479517468117,35681.59776349566,16036.122905303182,36458.21073367187,0.0,35143.98945259509,,,,,,False,,,
2024-12-10,-90134.68167553555,25130.34988316961,41785.52100746557,18152.329615054823,175202.88218122558,0.0,-90134.68167553555,,,,,,True,crítico,"Isolation Forest, Z-score, IQR, Benford, Temporal",
2024-12-11,132.40916780897533,11409.409903917454,18759.567488074128,12380.566953557023,42417.135177739634,0.0,132.40916780897533,,,,,,True,medio,Isolation Forest,
2024-12-12,19167.66134901152,15578.565229859072,26267.44581566348,13447.629540438817,36125.97923694985,0.0,19167.66134901152,,,,,,False,,,
2024-12-13,35298.397343921235,23200.018450703654,39798.54863825937,13183.032824670434,40883.20256971222,0.0,35298.397343921235,,,,,,False,,,
2024-12-14,-8972.57120122634,9834.977312226689,14666.196311861277,5632.319109369356,39106.06393468366,0.0,-8972.57120122634,,,,,,True,medio,"Benford, Temporal",
2024-12-15,12596.298293034532,20852.651280796752,29694.49790052881,7997.419253744159,45948.2701420352,0.0,12596.298293034532,,,,,,True,medio,Temporal,
2024-12-16,34585.10401291146,19702.775535426208,32273.33898760197,16372.62743616743,33763.63794628415,0.0,34585.10401291146,,,,,,True,medio,Isolation Forest,
2024-12-17,31294.80356235376,22784.789540675138,36652.83471563949,9878.997051213948,38021.81774517482,0.0,31294.80356235376,,,,,,False,,,
2024-12-18,19013.04594170467,15623.150163941473,25474.60599593189,10146.680484015997,32231.390702184694,0.0,19013.04594170467,,,,,,False,,,
2024-12-19,46292.10986637596,22525.732022492302,38365.28883077284,14959.567420424117,29558.47840731329,0.0,46292.10986637596,,,,,,False,,,
2024-12-20,-24413.444340477552,24572.928021860072,43510.14484748558,11530.656690921409,32448.889850051877,71578.28405069275,-24413.444340477552,,,,,,False,,,
2024-12-21,8055.675012580992,13067.019700137467,23004.432772373308,7306.226969198982,35322.00442912876,0.0,8055.675012580992,,,,,,True,medio,"Benford, Temporal",
2024-12-22,12098.71634759519,13754.432095856824,22477.51631016549,9281.194815445311,33414.42687387244,0.0,12098.71634759519,,,,,,True,medio,Temporal,
2024-12-23,37252.41792507056,20897.81832297327,34954.77631972825,15756.148060135416,34356.32477776637,0.0,37252.41792507056,,,,,,False,,,
2024-12-24,18720.1142178961,13909.531386403396,25232.53000285484,11988.814682036784,32410.761853398915,0.0,18720.1142178961,,,,,,False,,,
2024-12-25,21891.235080458624,16583.15398908526,31437.48426059525,13597.569620812885,39726.97279003477,0.0,21891.235080458624,,,,,,False,,,
2024-12-26,28245.322791690855,19870.898417354598,31602.49303193785,11998.746645787514,35226.8153033891,0.0,28245.322791690855,,,,,,False,,,
2024-12-27,94126.37516760174,24577.82131744179,85111.93368144639,17814.833639509274,33378.21347079571,0.0,94126.37516760174,,,,,,True,alto,"Isolation Forest, IQR, Benford",
2024-12-28,28927.53869205004,17138.997407930834,31492.901316248022,10862.350054965962,30566.71008709478,0.0,28927.53869205004,,,,,,True,alto,"Isolation Forest, Temporal",
2024-12-29,3804.745021436,12115.974543507113,20089.64829312667,8158.071074151737,36558.94888934952,0.0,3804.745021436,,,,,,True,medio,Temporal,
2024-12-30,,,,,,,,50614.13027371573,26687.33671864965,74540.9238287818,16105.917396229052,87252.03290491065,False,,,30d
2024-12-31,,,,,,,,40181.88612590335,17611.6527181936,62752.11953361311,2707.741400290035,74742.55603145891,False,,,30d
2025-01-01,,,,,,,,51794.863304792685,29293.64259703309,74296.08401255228,17446.121240344462,86249.85751354956,False,,,30d
2025-01-02,,,,,,,,41311.710463656105,18523.36243149712,64100.05849581509,9999.277581518569,76206.36838789955,False,,,30d
2025-01-03,,,,,,,,42894.36032705009,19661.17304880228,66127.5476052979,9278.66174535478,78470.17834686705,False,,,30d
2025-01-04,,,,,,,,22108.16396390306,471.1742639714103,43745.15366383472,-13276.372603648717,55239.80444192341,False,,,30d
2025-01-05,,,,,,,,32766.74970853115,9676.948528068731,55856.55088899357,-1162.8589030732146,68123.00776611423,False,,,30d
2025-01-06,,,,,,,,48318.89143739626,26566.03084508443,70071.75202970809,11864.39298009385,81627.95921937375,False,,,30d
2025-01-07,,,,,,,,35015.20066190473,13638.153987141111,56392.24733666836,-1044.7611358425731,67748.80338263653,False,,,30d
2025-01-08,,,,,,,,43773.48666016607,20761.261671978584,66785.71164835355,11546.749710342025,79010.95617332816,False,,,30d
2025-01-09,,,,,,,,30508.036638033256,7442.962525367224,53573.110750699285,-3760.609031547079,65826.43137305311,False,,,30d
2025-01-10,,,,,,,,29434.750270809654,6655.121507611224,52214.37903400809,-3939.1299181974855,64316.05681445726,False,,,30d
2025-01-11,,,,,,,,6170.056659175581,-17358.92429137621,29699.037609727373,-28653.122782442904,42198.808739708016,False,,,30d
2025-01-12,,,,,,,,14574.630473393014,-7279.10675802993,36428.36770481596,-20103.277642859637,48038.1656090094,False,,,30d
2025-01-13,,,,,,,,28139.219897353687,4942.501057982248,51335.938736725126,-6349.856990113889,63659.1956201412,False,,,30d
2025-01-14,,,,,,,,13150.425983522147,-9277.323385442493,35578.17535248679,-19252.07706440511,47492.91720474925,False,,,30d
2025-01-15,,,,,,,,20555.299387385767,-1991.2953106782625,43101.89408544979,-15285.656873163744,55079.77251879632,False,,,30d
2025-01-16,,,,,,,,6290.0242704844895,-16318.029920590156,28898.078461559136,-28589.346956939124,40908.60725056754,False,,,30d
2025-01-17,,,,,,,,4584.637123775282,-18086.020581677574,27255.294829228143,-31076.475499098924,39299.08173524997,False,,,30d
2025-01-18,,,,,,,,-18938.28276793913,-41476.37900427552,3599.8134683972603,-51708.753287510655,15573.17709395096,False,,,30d
2025-01-19,,,,,,,,-10419.93067316781,-32730.86224520292,11891.000898867298,-45443.82736754639,23743.68329651095,False,,,30d
2025-01-20,,,,,,,,3620.709845940261,-16432.60728459578,23674.026976476303,-31506.05199697125,34327.351702073574,False,,,30d
2025-01-21,,,,,,,,-10547.009691201838,-32785.18398360106,11691.16460119739,-45746.08672710253,23505.194694034475,False,,,30d
2025-01-22,,,,,,,,-2000.287013575734,-23048.65316463116,19048.07913747969,-35532.51297495736,30230.023655227884,False,,,30d
2025-01-23,,,,,,,,-14833.506510080184,-37982.19265459147,8315.1796344311,-51918.13888259533,20612.919148702724,False,,,30d
2025-01-24,,,,,,,,-14852.70106240877,-38337.68856675066,8632.28644193312,-51306.66998809557,21108.68605361475,False,,,30d
2025-01-25,,,,,,,,-36475.92405287898,-59232.00289114083,-13719.845214617137,-71025.3385545887,-1630.678331790525,False,,,30d
2025-01-26,,,,,,,,-25888.536229637764,-48895.15735265363,-2881.9151066218983,-60476.03068619885,9340.352364980285,False,,,30d
2025-01-27,,,,,,,,-9656.123297842072,-31080.56419567324,11768.317599989094,-44809.0812311551,23150.0518269619,False,,,30d
2025-01-28,,,,,,,,-21557.239322609694,-44771.70281328296,1657.2241680635743,-55313.80233935052,13989.90789748374,False,,,30d
