fecha,ingreso_efectivo,ingreso_tarjeta,ingreso_transferencia,gasto_operativo,gasto_extraordinario,saldo_diario,saldo_acumulado,es_festivo,es_finde,tiene_anomalia,tipo_anomalia,caja_neta,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_30,dia_semana,mes,trimestre,es_cierre_mes,dia_del_mes,dia_del_año
2024-04-24,18936.425327276695,27451.95162193321,10125.812363153847,23915.360523701722,0.0,32598.828788662035,969136.3230354078,False,False,False,,32598.828788662035,5833.712531161684,26564.223864164513,19512.503472045664,18299.67769771512,13848.141585717793,13148.112935027257,10352.748427658695,14699.586199305768,25264.64786861849,2,4,2,False,24,115
2024-04-25,16875.471650886437,27306.15190446433,12422.018170168089,29528.238485188507,0.0,27075.40324033035,996211.7262757382,False,False,False,,27075.40324033035,32598.828788662035,29065.248983921603,28551.034115570903,26565.16702751889,13563.877908061899,13042.710729652932,10369.756301419076,14371.855940384532,25276.10737362457,3,4,2,False,25,116
2024-04-26,18748.41982716392,33803.81680078379,9401.197304777603,31070.44203770738,0.0,30882.991895017938,1027094.7181707561,False,False,False,,30882.991895017938,27075.40324033035,15995.046530498548,18164.965229743226,17156.40996090073,15690.727245850385,13951.141205743983,10827.309032556317,15820.230564638292,25526.200229472513,4,4,2,False,26,117
2024-04-27,12898.08277385166,21235.23047397695,7837.674360838485,33453.24300088277,145545.39845951585,-137027.6538517315,890067.0643190246,False,True,False,,-137027.6538517315,30882.991895017938,14605.918954597812,10594.318069500681,30312.418962356707,-5971.2117264823755,3406.714639941684,5249.306605420043,59914.83968442194,36880.05593847305,5,4,2,False,27,118
2024-04-28,19622.25196447877,27942.16388274239,6405.57673473535,33254.461192039285,0.0,20715.531389917225,910782.5957089418,False,True,False,,20715.531389917225,-137027.6538517315,10084.72628398805,-5673.666463073154,35813.27935890772,-4452.525282778209,5291.657343726712,4746.048339787027,60521.30801024337,36550.13885858474,6,4,2,True,28,119
2024-04-29,17846.91155675781,27596.769015077636,10851.158961810901,38360.2688960691,0.0,17934.570637577242,928717.166346519,False,False,False,,17934.570637577242,20715.531389917225,-11246.490972805193,2449.667635624224,18299.67769771512,-283.80219558071724,6397.721843866211,4733.878104449098,60978.61465072582,36545.53073060268,0,4,2,True,29,120
2024-04-30,12943.372071422431,22471.373376819774,9864.80267795871,49149.172110530606,0.0,-3869.6239843296935,924847.5423621894,False,False,False,,-3869.6239843296935,17934.570637577242,5833.712531161684,6486.047538826671,-6991.056727420713,-1669.9931263651997,5658.031020783614,4837.925862552132,60926.639114488775,36515.42897723927,1,4,2,True,30,121
2024-05-01,15797.114285516993,24025.03691602685,9639.669802644516,31243.977225851453,0.0,18217.843778336905,943065.3861405263,True,False,False,,18217.843778336905,-3869.6239843296935,32598.828788662035,26564.223864164513,23106.769475972014,-3724.4195564116467,5061.861014653071,4674.961672630961,59810.75899358434,36441.92114480813,2,5,2,False,1,122
2024-05-02,14152.137956538723,21606.26373065085,12581.453668310894,39983.54399424355,0.0,8356.311361256921,951421.6975017831,False,False,False,,8356.311361256921,18217.843778336905,27075.40324033035,29065.248983921603,-107655.64931228755,-6398.575539136423,3582.651184462736,8542.027028415778,58610.605627290395,29629.409447671696,3,5,2,False,2,123
2024-05-03,19665.502663874144,32014.495087793002,16084.17899152177,41078.798970027994,0.0,26685.377773160923,978107.0752749441,False,False,False,,26685.377773160923,8356.311361256921,30882.991895017938,15995.046530498548,13179.930948306508,-6998.234699401711,4346.246273224335,8992.208589244257,58185.52814152621,29804.388905374166,4,5,2,False,3,124
2024-05-04,12132.667957738677,17685.34249720453,8314.405095825736,30992.790005208357,0.0,7139.625545560586,985246.7008205047,False,True,False,,7139.625545560586,26685.377773160923,-137027.6538517315,14605.918954597812,5626.467588555664,13597.090928782874,3812.9396011502467,9042.64718781109,10298.796804701256,29799.77659748718,5,5,2,False,4,125
2024-05-05,11244.392376484497,17018.887714849832,9140.513236915367,29773.5857894069,0.0,7630.207538842795,992876.9083593475,True,True,False,,7630.207538842795,7139.625545560586,20715.531389917225,10084.72628398805,14060.927878629322,11727.758950057958,3637.6168336398723,8828.289843151537,9973.815570539287,29785.559591438017,6,5,2,False,5,126
2024-05-06,21411.638853379827,33360.20186230586,15298.953097770294,40561.195798693145,0.0,29509.598014762836,1022386.5063741104,False,False,False,,29509.598014762836,7630.207538842795,17934.570637577242,-11246.490972805193,4082.310424129133,13381.334289655899,6548.7660470375895,9675.86609617266,11940.06624481515,30006.808346394842,0,5,2,False,6,127
2024-05-07,11610.602824453674,20357.593287058884,6697.763168721799,36307.019459313,0.0,2358.9398209213614,1024745.4461950317,False,False,False,,2358.9398209213614,29509.598014762836,-3869.6239843296935,5833.712531161684,944.2661467964426,14271.129118977478,6300.567996306137,9723.02188531016,10596.749235567726,29993.722176119423,1,5,2,False,7,128
2024-05-08,13488.059305516465,21947.66084426448,8537.762059948653,35944.86531138651,0.0,8028.616898343091,1032774.0630933748,False,False,False,,8028.616898343091,2358.9398209213614,18217.843778336905,32598.828788662035,17944.039265228123,12815.52527897836,4545.552861283355,9392.50780641399,10663.860234598107,29954.61303727714,2,5,2,False,8,129
2024-05-09,13291.897880120998,22654.927801018126,7138.8380684653475,37208.92657958834,0.0,5876.737170016131,1038650.800263391,False,False,False,,5876.737170016131,8028.616898343091,8356.311361256921,27075.40324033035,14551.409572025463,12461.30039451539,3031.362427689482,9103.352059680346,10875.747908335024,29944.963578919615,3,5,2,False,9,130
2024-05-10,12669.614866434866,24645.682282858797,11178.857313789253,40599.12131822544,0.0,7895.0331448574725,1046545.8334082485,False,False,False,,7895.0331448574725,5876.737170016131,26685.377773160923,30882.991895017938,19512.503472045664,9776.965447614899,1389.3653741065918,8716.103048774074,8923.547463177276,29880.76028214002,4,5,2,False,10,131
2024-05-11,8841.773601529014,14550.952070189438,4825.870024214811,31013.641053141364,0.0,-2795.0453572081024,1043750.7880510404,False,True,False,,-2795.0453572081024,7895.0331448574725,7139.625545560586,-137027.6538517315,28551.034115570903,8357.726747219373,10977.408838001122,7671.233733014773,10122.40436245412,29710.82741609024,5,5,2,False,11,132
2024-05-12,10267.878414118575,17652.09033686197,8703.988442410986,35961.95227323331,0.0,662.0049201582151,1044412.7929711986,False,True,False,,662.0049201582151,-2795.0453572081024,7630.207538842795,20715.531389917225,18164.965229743226,7362.269230264433,9545.014090161192,7087.801722695273,10539.898173343476,29669.480317623656,6,5,2,False,12,133
2024-05-13,13324.658849559422,25085.222218578358,10730.673745649292,28557.204655006095,0.0,20583.350158780977,1064996.1431299795,False,False,False,,20583.350158780977,662.0049201582151,29509.598014762836,17934.570637577242,10594.318069500681,6087.090965124166,9734.21262739003,7420.769459004616,7521.601917158383,29766.083425612695,0,5,2,False,13,134
2024-05-14,10172.776772309322,17517.04392440851,6351.99687147113,33704.0222090532,0.0,337.79535913576547,1065333.9384891153,False,False,False,,337.79535913576547,20583.350158780977,2358.9398209213614,-3869.6239843296935,-5673.666463073154,5798.356042011938,10034.742580494707,7621.1515197449135,7724.621742858441,29695.042912330602,1,5,2,False,14,135
2024-05-15,11559.516741443647,18716.687222396533,8040.990743921771,51756.777048613774,0.0,-13439.582340851819,1051894.3561482634,False,False,False,,-13439.582340851819,337.79535913576547,8028.616898343091,18217.843778336905,2449.667635624224,2731.4704364126655,7773.49785769551,7091.509853862377,10466.632576368607,29931.223628883927,2,5,2,False,15,136
2024-05-16,16513.51262888862,29502.532035735494,11697.301522250746,170525.98504652022,0.0,-112812.63885964535,939081.7172886181,False,False,True,benford_violation,-112812.63885964535,-13439.582340851819,5876.737170016131,8356.311361256921,6486.047538826671,-14224.15471068183,-881.427158083223,3114.886973913311,44694.14261814144,37084.57189106409,3,5,2,False,16,137
2024-05-17,20844.208023687548,33662.17318009295,11327.002908801445,46274.43853917883,69891.63957638685,-50332.69400298373,888749.0232856344,False,False,False,,-50332.69400298373,-112812.63885964535,7895.0331448574725,26685.377773160923,26564.223864164513,-22542.40144608772,-6382.717999236413,551.6563783417029,45305.654252352135,38052.761319473975,4,5,2,False,17,138
2024-05-18,13948.289504640396,24970.44168546665,12144.632392855678,30908.374136263625,0.0,20154.98944669909,908904.0127323334,False,True,False,,20154.98944669909,-50332.69400298373,-2795.0453572081024,7139.625545560586,29065.248983921603,-19263.825045529546,-5453.049149155091,254.64772710095264,47737.964482251766,37856.80185638462,5,5,2,False,18,139
2024-05-19,17178.60156788021,28107.71373621806,13572.505192928513,34017.377804243726,0.0,24841.442692783057,933745.4554251165,False,True,False,,24841.442692783057,20154.98944669909,662.0049201582151,7630.207538842795,15995.046530498548,-15809.619649440285,-4223.675209587929,549.527599177103,50229.79646164634,38017.74887902937,6,5,2,False,19,140
2024-05-20,13950.427422527093,23048.12266781607,11389.606742660852,29563.84067533399,0.0,18824.316157670026,952569.7715827865,False,False,False,,18824.316157670026,24841.442692783057,20583.350158780977,29509.598014762836,14605.918954597812,-16060.910221027563,-4986.9096279517025,690.14083927951,50021.3520156474,38079.282203763236,0,5,2,False,20,141
2024-05-21,12119.490906282228,20332.193144288034,8072.4796483382825,32879.4986738314,0.0,7644.665025077149,960214.4366078636,False,False,False,,7644.665025077149,18824.316157670026,337.79535913576547,2358.9398209213614,10084.72628398805,-15017.07169732165,-4609.35782765486,608.8054639824801,50494.592954491534,38061.125506187986,1,5,2,False,21,142
2024-05-22,11355.959313315529,18824.206317933975,6982.149256010837,33409.912883350575,0.0,3752.402003909767,963966.8386117734,False,False,False,,3752.402003909767,7644.665025077149,-13439.582340851819,8028.616898343091,-11246.490972805193,-12561.07393378428,-4914.801748685811,1108.768563206312,50999.6808831334,37998.48645884156,2,5,2,False,22,143
2024-05-23,15319.041058793844,26503.177069598634,12919.50520048131,37634.32623352634,0.0,17107.39709534745,981074.2357071209,False,False,False,,17107.39709534745,3752.402003909767,-112812.63885964535,5876.737170016131,5833.712531161684,5998.931202643263,-4112.611754019288,1484.5580486791707,25898.294890981506,38102.429422502864,3,5,2,False,23,144
2024-05-24,15241.141304018545,24257.62315320676,8964.944879002927,38426.62243150318,0.0,10037.086904725053,991111.3226118459,False,False,False,,10037.086904725053,17107.39709534745,-50332.69400298373,7895.0331448574725,32598.828788662035,14623.185618030231,-3959.607914028747,732.4999858812715,7601.978066915755,37687.526005144806,4,5,2,False,24,145
2024-05-25,11095.71039383466,18835.771689464535,6899.52319211641,35325.08613095441,0.0,1505.9191444611934,992617.2417563071,False,True,False,,1505.9191444611934,10037.086904725053,20154.98944669909,-2795.0453572081024,27075.40324033035,11959.032717710532,-3652.3961639095114,-119.81615064770037,8549.057205183295,37358.92785172872,5,5,2,False,25,146
2024-05-26,8364.980707816785,16348.39734705015,7194.412641865219,37257.48711016793,0.0,-5349.696413435777,987267.5453428713,False,True,False,,-5349.696413435777,1505.9191444611934,24841.442692783057,662.0049201582151,30882.991895017938,7646.012845393555,-4081.803402023368,-1327.5724275961575,8582.335628307661,36905.00970609449,6,5,2,False,26,147
2024-05-27,14380.07838490752,29277.3679813044,11474.935688941276,29234.117735660588,0.0,25898.26431949261,1013165.809662364,False,False,False,,25898.26431949261,-5349.696413435777,18824.316157670026,20583.350158780977,-137027.6538517315,8656.576868511067,-3702.1666762582513,4103.291511444646,10351.976062893164,26870.903437664165,0,5,2,False,27,148
2024-05-28,20838.149150473255,36534.248127340165,12145.19372825368,36843.12902548605,0.0,32674.46198058105,1045840.271642945,False,False,False,,32674.46198058105,25898.26431949261,7644.665025077149,337.79535913576547,20715.531389917225,12232.262147868767,-1392.404774726445,4501.92253113344,13719.308860136278,27212.380652571304,1,5,2,False,28,149
2024-05-29,16976.192468569272,27566.533236301417,12890.642342957908,37471.42481708131,0.0,19961.94323074729,1065802.2148736923,False,False,False,,19961.94323074729,32674.46198058105,3752.402003909767,-13439.582340851819,17934.570637577242,14547.910894559842,993.4184803877766,4569.501617572442,13414.05327355373,27249.381745296407,2,5,2,True,29,150
2024-05-30,16773.464979918812,30045.567656250292,9480.685513242408,43242.74272281704,0.0,13056.975426594472,1078859.1903002867,False,False,False,,13056.975426594472,19961.94323074729,17107.39709534745,-112812.63885964535,-3869.6239843296935,13969.279227595132,9984.105215119193,5133.721597936581,13372.541319621709,27243.856254381586,3,5,2,True,30,151
2024-05-31,14536.322904775914,23756.960320251892,10251.686958753802,48003.77824117999,0.0,541.1919426016175,1079400.3822428884,False,False,False,,541.1919426016175,13056.975426594472,10037.086904725053,-50332.69400298373,18217.843778336905,12612.72280443464,13617.95421123243,4544.499870078738,14288.216837863169,27142.081472248374,4,5,2,True,31,152
2024-06-01,7609.984893010884,13017.655227943618,4363.181146789776,31279.89172262334,0.0,-6289.070454879064,1073111.3117880095,False,True,False,,-6289.070454879064,541.1919426016175,1505.9191444611934,20154.98944669909,8356.311361256921,11499.152861671746,11729.092789691134,4056.320476207539,15546.46410597086,27202.79636884617,5,6,2,False,1,153
2024-06-02,9446.883120433686,14849.482244371438,5322.0528709450045,33314.71953849872,0.0,-3696.3013027485904,1069415.010485261,False,True,False,,-3696.3013027485904,-6289.070454879064,-5349.696413435777,24841.442692783057,26685.377773160923,11735.352163198488,9690.682504296015,3043.5978403438876,15257.691239649475,26895.091511178576,6,6,2,False,2,154
2024-06-03,14285.525784102882,25290.01562211584,11852.328421405804,116105.8975750249,0.0,-64678.02774740037,1004736.9827378606,False,False,True,proveedor_fantasma,-64678.02774740037,-3696.3013027485904,25898.26431949261,18824.316157670026,7139.625545560586,-1204.1181320719375,3726.2293682195595,649.676063911856,31260.172103775978,29580.135319209654,0,6,2,False,3,155
2024-06-04,20576.172469838097,34510.258103103355,19313.80879623155,31372.161706309107,0.0,43028.077662863885,1047765.0604007245,False,False,False,,43028.077662863885,-64678.02774740037,32674.46198058105,7644.665025077149,7630.207538842795,274.969822539896,6253.6159852043265,1829.6050680458925,33308.170183644914,30558.018242491882,1,6,2,False,4,156
2024-06-05,54731.379533447645,23429.10726071267,10630.000346371266,48986.73468212742,0.0,39803.75245840416,1087568.8128591287,False,False,True,madrugada,39803.75245840416,43028.077662863885,19961.94323074729,3752.402003909767,29509.598014762836,3109.5139979194487,8828.71244623964,2172.7435495006034,35998.40379752646,30935.028370550543,2,6,2,False,5,157
2024-06-06,17185.087033895437,26347.781729656057,12668.258523637376,29004.707903494615,0.0,27196.419383694258,1114765.2322428229,False,False,False,,27196.419383694258,39803.75245840416,13056.975426594472,17107.39709534745,2358.9398209213614,5129.434563219418,9549.35689540727,3000.659534926366,37031.46617939947,31270.725411538773,3,6,2,False,6,158
2024-06-07,15914.648210362646,25439.32108114283,7629.409476720116,34072.53198030401,0.0,14910.846787921582,1129676.0790307445,False,False,False,,14910.846787921582,27196.419383694258,541.1919426016175,10037.086904725053,8028.616898343091,7182.242398265128,9897.482601349879,3230.0671979123163,37132.87590775988,31334.06383388302,4,6,2,False,7,159
2024-06-08,8108.154774047837,14757.860413039865,4961.3706582862715,35959.433671036546,0.0,-8132.047825662572,1121544.0312050818,False,True,False,,-8132.047825662572,14910.846787921582,-6289.070454879064,1505.9191444611934,5876.737170016131,6918.959916724626,9209.056389198182,2763.10769805636,37250.65733314059,31397.580839525905,5,6,2,False,8,160
2024-06-09,7854.713902753755,15210.7356497693,8357.679212244677,33295.6449426252,0.0,-1872.5161778574693,1119671.5150272243,False,True,False,,-1872.5161778574693,-8132.047825662572,-3696.3013027485904,-5349.696413435777,7895.0331448574725,7179.500648851928,9457.426406025204,2437.5227206325285,37170.328537151414,31393.1722080609,6,6,2,False,9,161
2024-06-10,11788.118287692623,22432.495781821035,10108.928498733489,22881.01273014074,0.0,21448.529838106406,1141120.0448653307,False,False,False,,21448.529838106406,-1872.5161778574693,-64678.02774740037,25898.26431949261,-2795.0453572081024,19483.29458963861,9139.588228783332,3245.6418938096776,19451.723705894972,31565.396539540026,0,6,2,False,10,162
2024-06-11,23675.290592465168,40566.803096012896,19316.005987551296,36149.465141738016,39657.36805728517,7751.266477006182,1148871.311342337,False,False,False,,7751.266477006182,21448.529838106406,43028.077662863885,32674.46198058105,662.0049201582151,14443.750134516082,7359.359978527985,3481.950612371277,16711.881732503607,31571.923210353238,1,6,2,False,11,163
2024-06-12,13122.897216283262,23429.10726071267,10630.000346371266,48986.73468212742,0.0,-1804.72985876022,1147066.5814835767,False,False,True,duplicado,-1804.72985876022,7751.266477006182,39803.75245840416,19961.94323074729,20583.350158780977,8499.681232064027,5804.597614991734,2735.681278453237,13224.230567735209,31417.97602472097,2,6,2,False,12,164
2024-06-13,17792.667689288563,31428.812583494942,11747.343645191504,181627.53771849745,0.0,-120658.71380052244,1026407.8676830542,False,False,True,benford_violation,-120658.71380052244,-1804.72985876022,27196.419383694258,13056.975426594472,337.79535913576547,-12622.4806513955,-3746.5230440880455,-1297.5356935353698,48748.64882933896,38666.571597011854,3,6,2,False,13,165
2024-06-14,14469.900097009806,24017.54890788954,9621.810700784952,30025.53895132211,0.0,18083.72075436219,1044491.5884374164,False,False,False,,18083.72075436219,-120658.71380052244,14910.846787921582,541.1919426016175,-13439.582340851819,-12169.212941903985,-2493.485271819433,-246.7589236949026,49061.07265387414,38753.459851347885,4,6,2,False,14,166
2024-06-15,12384.701140166902,22546.08049747194,7227.739787394407,45786.041643801495,0.0,-3627.5202187682444,1040864.0682186481,False,True,False,,-3627.5202187682444,18083.72075436219,-8132.047825662572,-6289.070454879064,-112812.63885964535,-11525.708998061938,-2303.3745406686603,3392.745031001001,49152.307899041036,32428.20261117069,5,6,2,False,15,167
2024-06-16,11774.305047741293,17987.012605534954,6920.269668878475,26507.352952385503,0.0,10174.23436976922,1051038.3025884172,False,True,False,,10174.23436976922,-3627.5202187682444,-1872.5161778574693,-3696.3013027485904,-50332.69400298373,-9804.74463411527,-1312.6219926316737,5409.642643426098,49753.840074514184,30812.889674128386,6,6,2,False,16,168
2024-06-17,14235.32352661307,25838.411848737967,9616.78656398109,42582.409507700126,0.0,7108.112431632006,1058146.415020049,False,False,False,,7108.112431632006,10174.23436976922,21448.529838106406,-64678.02774740037,20154.98944669909,-11853.375692183039,3814.9594487277814,4974.746742923863,48532.750037762846,30689.421094288744,0,6,2,False,17,169
2024-06-18,14605.630072630114,25928.121387848692,11121.215848746013,36161.411455991074,0.0,15493.555853233745,1073639.9708732828,False,False,False,,15493.555853233745,7108.112431632006,7751.266477006182,43028.077662863885,24841.442692783057,-10747.334352721959,1848.2078908970568,4663.150514938886,49138.43766276288,30527.78464060456,1,6,2,False,18,170
2024-06-19,12749.027449141595,21246.44526663255,7186.547959482871,30669.20084381924,0.0,10512.819831437777,1084152.7907047204,False,False,False,,10512.819831437777,15493.555853233745,-1804.72985876022,39803.75245840416,18824.316157670026,-8987.684396979388,-244.00158245768475,4386.100637397812,49729.04205233096,30432.401480671753,2,6,2,False,19,171
2024-06-20,15474.645454745756,28218.689085087582,13771.8841327248,37149.64376481066,0.0,20315.574907747483,1104468.365612468,False,False,False,,20315.574907747483,10512.819831437777,-120658.71380052244,27196.419383694258,7644.665025077149,11151.49970420203,-735.4904735967401,4808.464300153489,8031.404865268449,30566.81709558618,3,6,2,False,20,172
2024-06-21,14626.825293053565,23713.648775796377,9181.027898591277,36884.801033598174,0.0,10636.700933843043,1115105.0665463111,False,False,False,,10636.700933843043,20315.574907747483,18083.72075436219,14910.846787921582,3752.402003909767,10087.63972984215,-1040.7866060309213,5037.940931151264,7430.876209320927,30584.451877211817,4,6,2,False,21,173
2024-06-22,8914.26986134762,14688.056758109358,5910.133137854715,36602.06310890405,0.0,-7089.603351592352,1108015.4631947188,False,True,False,,-7089.603351592352,10636.700933843043,-3627.5202187682444,-8132.047825662572,17107.39709534745,9593.056425152992,-966.3262864544771,4231.3742495866045,8529.823233565985,30574.24049082384,5,6,2,False,22,174
2024-06-23,7223.1509466894495,11751.498474803064,5341.536332329398,32457.261573143027,0.0,-8141.075819321119,1099874.3873753976,False,True,False,,-8141.075819321119,-7089.603351592352,10174.23436976922,-1872.5161778574693,10037.086904725053,6976.583540997231,-1414.0805465590236,3625.4354921183985,10822.71894798024,30635.28371129285,6,6,2,False,23,175
2024-06-24,19047.897223993616,29467.118130122606,8898.717998755516,34106.53370156687,0.0,23307.199651304865,1123181.5870267025,False,False,False,,23307.199651304865,-8141.075819321119,7108.112431632006,21448.529838106406,1505.9191444611934,9290.738858093353,-1281.318417044848,4352.144842346521,12463.092121897904,30841.158086036718,0,6,2,False,24,176
2024-06-25,20243.327714890183,36114.47269202184,14040.098428627038,27976.237174274356,70903.6398185556,-28481.978157290898,1094699.6088694115,False,False,False,,-28481.978157290898,23307.199651304865,15493.555853233745,7751.266477006182,-5349.696413435777,3008.51971373269,-3869.4073194946395,3581.068784218017,18457.208446558107,31376.606204980213,1,6,2,False,25,177
2024-06-26,18936.381275613196,68186.04068868284,8153.986621835475,31008.02875288399,0.0,64268.37983324752,1158967.988702659,False,False,True,monto_atipico,64268.37983324752,-28481.978157290898,10512.819831437777,-1804.72985876022,25898.26431949261,10687.88542827694,850.100515648771,4860.072634676514,29798.37411392353,33054.84891741824,2,6,2,False,26,178
2024-06-27,16380.902173852697,29422.140949422374,9633.100807292954,21596.741095699283,0.0,33839.40283486874,1192807.3915375278,False,False,False,,33839.40283486874,64268.37983324752,20315.574907747483,-120658.71380052244,32674.46198058105,12619.86084643712,11885.680275319568,4898.903996486104,30943.04243121566,33089.317038196124,3,6,2,False,27,179
2024-06-28,16958.385327264663,32685.179501556035,12144.694478132446,30568.342225827746,0.0,31219.917081125397,1224027.308618653,False,False,False,,31219.917081125397,33839.40283486874,10636.700933843043,18083.72075436219,19961.94323074729,15560.320296048885,12823.980012945512,5274.169791498707,31692.10286930338,33329.007768368516,4,6,2,True,28,180
2024-06-29,15170.009780880468,24788.608054738586,10373.46820952437,32834.28004432569,0.0,17497.806000817727,1241525.114619471,False,True,False,,17497.806000817727,31219.917081125397,-7089.603351592352,-3627.5202187682444,13056.975426594472,19072.80734639318,14332.931885773083,5422.197477306149,30085.179513982734,33374.59691537357,5,6,2,True,29,181
2024-06-30,11333.449235436807,20652.776821783693,8712.02451702932,55610.75257682451,0.0,-14912.502002574693,1226612.6126168962,False,True,False,,-14912.502002574693,17497.806000817727,-8141.075819321119,10174.23436976922,541.1919426016175,18105.46074878553,12541.022144891374,4907.074345800273,31194.45371867669,33571.21257110494,6,6,2,True,30,182
2024-07-01,13231.240006771604,22636.472700520917,10563.411947253679,30681.286647864028,0.0,15749.83800668217,1242362.4506235784,False,False,False,,15749.83800668217,-14912.502002574693,23307.199651304865,7108.112431632006,-6289.070454879064,17025.83765669657,13158.288257394957,5641.704627852314,31115.096618807354,33558.89547892853,0,7,3,False,1,183
2024-07-02,17676.798860654653,28728.444637526718,10998.018923277663,34387.38575047686,0.0,23015.876670982172,1265378.3272945606,False,False,False,,23015.876670982172,15749.83800668217,-28481.978157290898,15493.555853233745,-3696.3013027485904,24382.674060735582,13695.596887234131,6532.110560310005,23787.088233215247,33656.81942729847,1,7,3,False,2,184
2024-07-03,17006.125308932686,26675.550684818318,10980.776404417134,35849.44255434081,0.0,18813.009843827334,1284191.3371383878,False,False,False,,18813.009843827334,23015.876670982172,64268.37983324752,10512.819831437777,-64678.02774740037,17889.049776532698,14288.467602404811,9315.14514668426,16020.481369149467,30904.882757300104,2,7,3,False,3,185
2024-07-04,19574.2106106602,36240.98903357122,12255.599216756662,42281.093681191385,0.0,25789.7051797967,1309981.0423181846,False,False,False,,25789.7051797967,18813.009843827334,33839.40283486874,20315.574907747483,43028.077662863885,16739.092968665263,14679.476907551185,8740.532730582023,14937.005100819357,30412.78400415232,3,7,3,False,4,186
2024-07-05,17204.87049854096,27295.18255662289,9307.523416593313,34314.36028878739,0.0,19493.216182969772,1329474.2585011544,False,False,False,,19493.216182969772,25789.7051797967,31219.917081125397,10636.700933843043,39803.75245840416,15063.849983214459,15312.085139631667,8063.51485473421,13643.866647526218,29919.507810500403,4,7,3,False,5,187
2024-07-06,8822.059190694768,13531.04805321242,4947.078288466144,40106.056580649165,67732.36096776076,-80538.23201603659,1248936.0264851179,False,True,False,,-80538.23201603659,19493.216182969772,17497.806000817727,-7089.603351592352,27196.419383694258,1058.7016950924133,10065.754520742792,4472.359808076514,38465.905408258935,33762.57934501218,5,7,3,False,6,188
2024-07-07,8610.633130005323,13722.286388389399,3861.0298795194203,32314.483719083924,0.0,-6120.53432116978,1242815.492163948,False,True,False,,-6120.53432116978,-80538.23201603659,-14912.502002574693,-8141.075819321119,14910.846787921582,2314.697078150258,10210.078913467889,3771.313771106803,37998.19005486035,33756.7079341765,6,7,3,False,7,189
2024-07-08,25025.220841956518,36788.92280591108,18759.47554135951,37487.72067475648,0.0,43085.89851447064,1285901.3906784186,False,False,False,,43085.89851447064,-6120.53432116978,15749.83800668217,23307.199651304865,-8132.047825662572,6219.848579262897,11622.84311797973,5478.578649111243,40902.75272264026,34422.55101918088,0,7,3,False,8,190
2024-07-09,23477.11035482924,32978.5682133086,15280.84672832867,29991.45570311566,0.0,41745.069593350854,1327646.4602717694,False,False,False,,41745.069593350854,43085.89851447064,23015.876670982172,-28481.978157290898,-1872.5161778574693,8895.447568172709,16639.06081445414,6932.498174818188,42755.18300068527,35017.36113849606,1,7,3,False,9,191
2024-07-10,12723.049618709629,25016.898579134056,10750.234489184213,31512.74157416601,0.0,16977.441112861885,1344623.9013846314,False,False,False,,16977.441112861885,41745.069593350854,18813.009843827334,64268.37983324752,21448.529838106406,8633.223463749073,13261.136620140882,6783.461883976704,42689.79832920828,34962.921838423244,2,7,3,False,10,192
2024-07-11,13361.927917914009,22807.113583766342,9335.12301739849,28467.129363132277,0.0,17037.035155946563,1361660.936540578,False,False,False,,17037.035155946563,16977.441112861885,25789.7051797967,33839.40283486874,7751.266477006182,7382.842031770481,12060.967500217868,7092.98750660805,42229.232170653275,35012.852879799735,3,7,3,False,11,193
2024-07-12,19250.33532445516,34393.24553556853,14460.652084194315,28231.456793332534,0.0,39872.776150885475,1401533.7126914635,False,False,False,,39872.776150885475,17037.035155946563,19493.216182969772,31219.917081125397,-1804.72985876022,10294.207741472725,12679.028862343586,8482.23770692957,43873.778431713654,35471.47509758988,4,7,3,False,12,194
2024-07-13,8122.815172167623,12718.661039799543,6021.060424422268,37374.13437411619,0.0,-10511.597737726759,1391022.1149537368,False,True,False,,-10511.597737726759,39872.776150885475,-80538.23201603659,17497.806000817727,-120658.71380052244,20298.012638374134,10678.357166733267,12153.808242356094,22476.903870716054,26108.202136440254,5,7,3,False,13,195
2024-07-14,8242.269542493956,14267.908342461193,6052.183185499824,29610.315805046477,0.0,-1047.9547345915053,1389974.1602191452,False,True,False,,-1047.9547345915053,-10511.597737726759,-6120.53432116978,-14912.502002574693,18083.72075436219,21022.66686502817,11668.681971589207,11516.08572605764,21545.695931659204,26191.884981859075,6,7,3,False,14,196
2024-07-15,17687.30419360339,32197.94845783756,9732.82877732955,41038.019879853295,0.0,18580.061548917212,1408554.2217680626,False,False,False,,18580.061548917212,-1047.9547345915053,43085.89851447064,15749.83800668217,-3627.5202187682444,17521.833012806248,11870.840796034568,12256.338451647152,19229.713749665247,26062.63149882752,0,7,3,False,15,197
2024-07-16,16204.244281773437,24787.18778770257,7000.738361048472,35926.31322939327,0.0,12065.857201131206,1420620.0789691939,False,False,False,,12065.857201131206,18580.061548917212,41745.069593350854,23015.876670982172,10174.23436976922,13281.945528203443,11088.696548188072,12319.392546025887,15999.256783833716,26059.708568646667,1,7,3,False,16,198
