fecha,ingreso_efectivo,ingreso_tarjeta,ingreso_transferencia,gasto_operativo,gasto_extraordinario,saldo_diario,saldo_acumulado,es_festivo,es_finde,tiene_anomalia,tipo_anomalia
2024-07-25,13494.851976336022,21016.29457864657,9561.965331975356,31079.493023436455,68475.28423680221,-55481.66537328072,1516359.9114628793,False,False,False,
2024-07-26,14381.821341895175,22172.67940231687,9571.988521418083,35007.16618534638,0.0,11119.323080283742,1527479.234543163,False,False,False,
2024-07-27,9269.995418698356,16769.68645856065,7428.094594589244,31131.694532630154,0.0,2336.0819392180965,1529815.3164823812,False,True,False,
2024-07-28,10491.89296629351,16122.989040222981,8564.189360658815,37167.21584557634,0.0,-1988.1444784010382,1527827.1720039803,False,True,False,
2024-07-29,22400.86564463821,35995.69706303668,11868.36470781292,53054.08748878416,0.0,17210.83992670365,1545038.0119306839,False,False,False,
2024-07-30,12699.284070148202,20613.649811622385,6707.579077642181,34467.43492424986,0.0,5553.078035162907,1550591.0899658469,False,False,False,
2024-07-31,18377.640776651628,29899.94841076487,12129.038051483998,41683.91558501463,0.0,18722.711653885868,1569313.8016197328,False,False,False,
2024-08-01,14893.698126692801,21112.124647852674,10869.818622106168,21239.108119604345,0.0,25636.533277047303,1594950.33489678,False,False,False,
2024-08-02,14624.254705431427,22660.885316417734,9917.993884172089,20792.987993549952,0.0,26410.145912471296,1621360.4808092513,False,False,False,
2024-08-03,13720.778917423362,22217.842185345515,6408.661407486652,22596.356924521882,0.0,19750.925585733647,1641111.406394985,False,True,False,
2024-08-04,10194.1098771208,14816.420077958615,8326.740013106852,26264.655299728925,0.0,7072.61466845734,1648184.0210634423,False,True,False,
2024-08-05,18060.779810932367,30403.836320850813,13200.25598067844,25161.013470592694,0.0,36503.85864186892,1684687.8797053113,False,False,False,
2024-08-06,14250.754147981883,22134.615703440668,10076.881254428607,48361.06423010402,0.0,-1898.8131242528616,1682789.0665810583,False,False,False,
2024-08-07,9667.903734128342,20670.123231018377,9713.256566106038,32527.049871350235,0.0,7524.233659902518,1690313.300240961,False,False,False,
2024-08-08,15602.076602297726,24671.491550063813,10438.8822606134,33467.473125950455,0.0,17244.977287024478,1707558.2775279854,False,False,False,
2024-08-09,14094.222023894015,31541.75383054462,16444.426678173248,27235.210171127568,0.0,34845.19236148432,1742403.4698894697,False,False,False,
2024-08-10,9281.686794715155,17872.929036761838,7800.61036769726,28963.573328038943,0.0,5991.652871135313,1748395.122760605,False,True,False,
2024-08-11,8546.65782251852,14843.610813977282,4265.652323898478,33471.2893990603,0.0,-5815.368438666017,1742579.754321939,False,True,False,
2024-08-12,16827.276303088234,26959.531997965543,10573.535447646209,23000.54160333332,0.0,31359.80214536667,1773939.5564673056,False,False,False,
2024-08-13,16036.495604010299,29408.544137902445,12500.445593672286,28645.95518198104,0.0,29299.530153603988,1803239.0866209096,False,False,False,
2024-08-14,22744.124409527405,37432.15588699467,19415.98889588188,36688.61835123879,0.0,42903.65084116517,1846142.7374620747,False,False,False,
2024-08-15,24724.62239814646,39555.69252440144,11235.27865295663,47972.478135835176,0.0,27543.115439669346,1873685.8529017442,False,False,False,
2024-08-16,14371.17388052645,23997.703582832626,11132.375331964615,30815.40723930627,0.0,18685.845556017422,1892371.6984577617,False,False,False,
2024-08-17,10717.068057261462,15189.831893105495,5169.819836920408,124769.84880414928,37640.869030334856,-131333.99804719677,1761037.700410565,False,True,True,proveedor_fantasma
2024-08-18,7517.6605971943945,12519.886660221306,5024.529100359033,34479.37292377775,0.0,-9417.29656600302,1751620.403844562,False,True,False,
2024-08-19,14152.604910683074,21527.483080814578,10245.962376680078,32959.4818627234,0.0,12966.568505454336,1764586.9723500162,False,False,False,
2024-08-20,17677.141332965995,26838.53309371879,8674.657608812777,20643.587932417726,0.0,32546.744103079833,1797133.7164530961,False,False,False,
2024-08-21,20551.99855647498,35270.79326857546,12090.636650931767,29205.33193418733,0.0,38708.096541794876,1835841.812994891,False,False,False,
2024-08-22,12558.581767122723,22692.612042661898,9608.394644877602,31232.71592704691,0.0,13626.872527615316,1849468.6855225065,False,False,False,
2024-08-23,12821.97510446254,20159.239639591306,10073.65568516973,21989.933043582852,0.0,21064.937385640726,1870533.6229081473,False,False,False,
2024-08-24,7891.837831600045,13119.069509364272,5357.819415849536,28060.281304969525,0.0,-1691.5545481556728,1868842.0683599915,False,True,False,
2024-08-25,10125.935165879238,19116.771318956828,7888.732126718309,30837.909597572336,0.0,6293.529013982039,1875135.5973739736,False,True,False,
2024-08-26,14742.816982115815,23119.892660690155,12132.709065967902,31750.230738841306,0.0,18245.18796993257,1893380.7853439061,False,False,False,
2024-08-27,14023.007406019016,23531.22833403615,11622.3540220895,29386.61275781915,0.0,19789.97700432552,1913170.7623482316,False,False,False,
2024-08-28,14605.540681503015,23733.51039136987,7520.068975189425,27738.47025401619,0.0,18120.64979404612,1931291.4121422777,False,False,False,
2024-08-29,17108.542565330743,28755.94707624357,11032.697690233268,38261.05452774717,0.0,18636.132804060413,1949927.544946338,False,False,False,
2024-08-30,12745.567311059032,22007.576220732,8548.447904370501,30990.500243106315,0.0,12311.091193055221,1962238.6361393933,False,False,False,
2024-08-31,8976.515784726053,16188.23850186029,4970.284770934787,160000.0,0.0,-129864.96094247887,1832373.6751969145,False,True,True,monto_redondo
2024-09-01,14571.10732418037,24377.720646163492,8909.644511721743,35918.53052888003,0.0,11939.941953185575,1844313.6171501,False,True,False,
2024-09-02,12455.603321102844,20464.127384033596,6959.092087511849,38908.074264805095,0.0,970.7485278431923,1845284.3656779432,False,False,False,
2024-09-03,10401.278960507254,20587.233572616253,6158.148772677255,38411.90392522937,0.0,-1265.242619428609,1844019.1230585147,False,False,False,
2024-09-04,19897.130910488737,35331.681175518,16044.089110797671,32524.04572343994,0.0,38748.855473364485,1882767.9785318791,False,False,False,
2024-09-05,26096.410272840367,39217.69396486591,15707.100605299036,32852.577875176095,0.0,48168.626967829216,1930936.6054997083,False,False,False,
2024-09-06,12089.68332301304,21073.560813939697,8274.795722829223,32477.791877716536,0.0,8960.247982065423,1939896.8534817738,False,False,False,
2024-09-07,8273.648066928408,15495.163966267364,6686.727552407821,35113.09808952016,0.0,-4657.5585039165635,1935239.2949778573,False,True,False,
2024-09-08,11130.614763642503,17638.306556756306,7266.917021774116,31596.99980308914,0.0,4438.838539083783,1939678.133516941,False,True,False,
2024-09-09,23952.750153726898,37125.80201958014,16371.416540440818,35056.38793854928,0.0,42393.58077519857,1982071.7142921395,False,False,False,
2024-09-10,11500.596609863798,23318.202129909703,7873.136390857156,35132.59032084153,0.0,7559.344809789123,1989631.0591019287,False,False,False,
2024-09-11,14446.510447616103,24024.75117906271,8958.160849817894,23174.589343645184,12157.531711786567,12097.301421064956,2001728.3605229936,False,False,False,
2024-09-12,20267.14888992713,31256.381317705793,12875.573311064298,23737.712953791397,0.0,40661.39056490583,2042389.7510878993,False,False,False,
2024-09-13,17704.80000723448,29844.206430258302,10029.87667061846,39024.06980154325,0.0,18554.813306567994,2060944.5643944673,False,False,False,
2024-09-14,10451.984968292956,16642.729585759647,6336.699688442972,28364.82250957692,0.0,5066.5917329186595,2066011.156127386,False,True,False,
2024-09-15,9655.754179765248,17575.523900543416,8278.964985804423,39893.490229520605,0.0,-4383.247163407519,2061627.9089639785,False,True,False,
2024-09-16,11952.900449890018,19929.717737471674,7100.061164615338,24795.989533224656,0.0,14186.689818752373,2075814.598782731,True,False,False,
2024-09-17,14752.50530437565,23797.039123352817,11637.989210729369,33989.2182360117,0.0,16198.31540244614,2092012.914185177,False,False,False,
2024-09-18,13780.077160297698,24065.31027008626,9615.789031769807,29211.5105160896,0.0,18249.66594606416,2110262.580131241,False,False,False,
2024-09-19,16750.208402781795,28404.651535740253,7616.475908220346,35610.34311099868,0.0,17160.99273574371,2127423.5728669846,False,False,False,
2024-09-20,17015.999559405165,78820.06868926052,8316.882044100268,43188.17212160091,0.0,60964.77817116504,2188388.3510381496,False,False,True,monto_atipico
2024-09-21,12600.867737963094,18475.30413341631,6438.982602995867,27782.003307693114,0.0,9733.151166682153,2198121.5022048317,False,True,False,
2024-09-22,12654.450566170837,18997.718385183704,7129.93214918019,32149.860023900874,0.0,6632.241076633858,2204753.7432814655,False,True,False,
2024-09-23,17593.922082070738,29054.455293863903,12430.22570838866,31595.549510079603,0.0,27483.05357424369,2232236.796855709,False,False,False,
2024-09-24,21026.162216306722,33890.684479171985,13560.146283731638,30444.292112733998,107968.55634934637,-69935.85548287003,2162300.941372839,False,False,False,
2024-09-25,17678.061568542795,27606.871441767784,10776.017608278662,33955.66127670653,0.0,22105.289341882708,2184406.2307147216,False,False,False,
2024-09-26,15465.611726394107,26506.639328752397,9166.660801619933,33178.5353243613,58150.38615302025,-40190.009620615114,2144216.2210941063,False,False,False,
2024-09-27,15333.386026237653,23578.365374121346,11757.817683560736,35630.7346890629,0.0,15038.834394856836,2159255.055488963,False,False,False,
2024-09-28,13174.694282992597,21532.435533549065,6922.356479136245,33053.14850096648,0.0,8576.337794711428,2167831.3932836745,False,True,False,
2024-09-29,11508.652363961673,18964.727205586845,8041.010641107927,28281.357681985315,0.0,10233.032528671127,2178064.4258123455,False,True,False,
2024-09-30,23900.803561750487,42501.69149351381,17338.25235934681,46630.714722086836,0.0,37110.03269252427,2215174.4585048696,False,False,False,
2024-10-01,24140.24844354575,39511.80135930748,19102.068551970435,27981.87994914261,0.0,54772.23840568106,2269946.696910551,True,False,False,
2024-10-02,20352.81110682763,34275.59976089728,10463.465109172977,35483.03528435346,4692.643077418523,24916.197615125915,2294862.894525677,False,False,False,
2024-10-03,13996.475295104316,24484.87273135286,8164.261364416788,39133.79002299669,0.0,7511.819367877273,2302374.713893554,False,False,False,
2024-10-04,15675.214491324376,26526.504540139067,8890.197294848895,44230.89823240337,0.0,6861.018093908962,2309235.7319874633,False,False,False,
2024-10-05,18030.197642394352,27022.42959513152,12478.025172437578,47894.72788690472,0.0,9635.924523058726,2318871.656510522,False,True,False,
2024-10-06,12785.668460208535,22580.44436205245,8345.100385352203,35422.92770387515,0.0,8288.285503738036,2327159.94201426,False,True,False,
2024-10-07,20636.599843022614,33273.77324023678,11576.663007788407,36521.01706350598,0.0,28966.019027541814,2356125.961041802,False,False,False,
2024-10-08,13324.460274928551,20269.54446105137,9726.746436582793,31478.335008341444,0.0,11842.416164221268,2367968.3772060233,False,False,False,
2024-10-09,21129.862237940317,38338.24843125793,17282.980221725837,28762.264805905616,0.0,47988.82608501847,2415957.203291042,False,False,False,
2024-10-10,20350.32792848893,31393.201936141355,10140.519199456965,39470.30485681588,0.0,22413.744207271367,2438370.947498313,False,False,False,
2024-10-11,15210.068164932989,26808.93880915975,10432.197919289096,90000.0,0.0,-37548.79510661816,2400822.152391695,False,False,True,monto_redondo
2024-10-12,10314.13259519146,19459.233228008925,8871.093843000239,26016.930179120394,0.0,12627.529487080228,2413449.6818787754,False,True,False,
2024-10-13,13921.78957727554,25231.12180418671,10728.253731319426,30648.11374760173,0.0,19233.051365179952,2432682.7332439553,False,True,False,
2024-10-14,17852.570161661908,33809.53799802848,12193.059722546637,25904.38137686789,0.0,37950.78650536913,2470633.5197493243,False,False,False,
2024-10-15,19040.7720507041,33175.53704046655,11032.936209182766,60092.43465734413,0.0,3156.8106430092885,2473790.3303923337,False,False,False,
2024-10-16,16872.084403237277,25358.21852498731,15055.834257846103,28315.270577754512,0.0,28970.866608316173,2502761.1970006498,False,False,False,
2024-10-17,17769.63747834842,29911.692203872284,12911.433897701127,41187.25704486519,0.0,19405.506535056644,2522166.7035357063,False,False,False,
2024-10-18,21272.041224980087,33822.57666287893,12999.002822665887,33418.56508484961,0.0,34675.0556256753,2556841.7591613815,False,False,False,
2024-10-19,17072.59690759935,25873.877112426297,12701.2952923318,35192.98446707637,0.0,20454.78484528108,2577296.5440066624,False,True,False,
2024-10-20,8017.70030894097,13136.393993925723,5020.0871069087525,30869.914488144226,0.0,-4695.733078368779,2572600.8109282935,False,True,False,
2024-10-21,19887.39462075257,33875.74401428259,10765.14172779527,40919.38591437348,0.0,23608.894448456944,2596209.7053767503,False,False,False,
2024-10-22,19715.86842185891,30191.471296762276,13219.256078023385,42131.243652816156,0.0,20995.352143828415,2617205.0575205786,False,False,False,
2024-10-23,15512.74847002449,30486.797427692287,14164.479571933723,43563.02211179491,0.0,16601.00335785559,2633806.060878434,False,False,False,
2024-10-24,18501.541950578565,30446.006102149324,14259.940219600252,31250.446937628967,0.0,31957.041334699166,2665763.1022131336,False,False,False,
2024-10-25,12329.964149017393,23398.54662760706,12361.060936495722,31904.22789462962,0.0,16185.343818490546,2681948.446031624,False,False,False,
2024-10-26,15059.118543706158,26517.99815952539,8499.561020256593,44436.4912535883,0.0,5640.18646989984,2687588.632501524,False,True,False,
2024-10-27,20134.36841009827,32839.15294013253,14161.775747878672,37635.969540535625,0.0,29499.327557573844,2717087.960059098,False,True,False,
2024-10-28,15167.614185336595,24069.068493611838,8027.608481923656,36066.72969254387,0.0,11197.561468328218,2728285.5215274263,False,False,False,
2024-10-29,24118.327436289368,34460.10214625243,15917.716213580019,33929.37618802107,0.0,40566.76960810074,2768852.291135527,False,False,False,
2024-10-30,19883.459375860824,35132.78321084328,10377.934834037658,22291.228163451153,0.0,43102.94925729061,2811955.2403928176,False,False,False,
2024-10-31,19025.481517216995,33594.132482127075,12987.128412560687,43986.11106225364,0.0,21620.63134965112,2833575.871742469,False,False,False,
2024-11-01,13527.99455880396,21680.821055180488,8471.693941204736,29788.620399327217,0.0,13891.889155861969,2847467.7608983307,False,False,False,
2024-11-02,11601.791836093858,20503.073384146755,7978.488181670402,37458.556465693815,0.0,2624.7969362172007,2850092.557834548,True,True,False,
2024-11-03,16263.71323198109,25579.970392062136,12373.727546288479,39651.721602994,0.0,14565.6895673377,2864658.2474018857,False,True,False,
2024-11-04,21024.531459879334,34434.55193705562,10299.555973520673,33152.22532234878,0.0,32606.414048106846,2897264.6614499926,False,False,False,
2024-11-05,22484.814339917357,38417.590128505566,16941.586506174248,30803.327787062408,0.0,47040.66318753476,2944305.324637527,False,False,False,
2024-11-06,24562.698451619,38533.93310281561,14605.50010422913,35095.5604491436,0.0,42606.57120952014,2986911.895847047,False,False,False,
2024-11-07,20530.19767969693,32094.67839687127,12852.166951416144,29900.193731408606,0.0,35576.84929657573,3022488.745143623,False,False,False,
2024-11-08,29030.640538384385,50473.39434762132,23843.10016676201,31854.451662290325,0.0,71492.68339047738,3093981.4285341003,False,False,False,
2024-11-09,15470.252498617194,24884.54218113998,8068.753061458478,33584.41940412374,0.0,14839.128337091905,3108820.556871192,False,True,False,
2024-11-10,16409.253968211156,26399.26351128445,9455.025595726642,30471.17137427976,0.0,21792.371700942494,3130612.9285721346,False,True,False,
2024-11-11,18046.379883835976,30653.122992168184,11049.101435864757,26967.50548724595,0.0,32781.09882462297,3163394.0273967576,False,False,False,
2024-11-12,18645.286431512264,32727.824649591403,14105.572805787511,23520.46618295255,0.0,41958.21770393862,3205352.245100696,False,False,False,
2024-11-13,15749.778705897132,28416.173210050914,11523.207853249816,27926.173629961086,0.0,27762.986139236782,3233115.231239933,False,False,False,
2024-11-14,23260.29470640091,39534.745021630275,17621.74915580862,27255.244915551077,0.0,53161.54396828873,3286276.7752082217,False,False,False,
2024-11-15,15595.542117187968,27322.4930866846,7252.295605507613,49841.73239135615,0.0,328.5984180240339,3286605.3736262457,False,False,False,
2024-11-16,13968.368575911576,23305.258392846852,12455.779795184502,30468.33734394403,75117.80368118506,-55856.73426118617,3230748.6393650593,False,True,False,
2024-11-17,23260.29470640091,39534.745021630275,17621.74915580862,27255.244915551077,0.0,53161.54396828873,3283910.183333348,False,True,True,duplicado
2024-11-18,23132.203596649106,44333.258131002956,16601.236044739355,38261.24337092534,0.0,45805.45440146608,3329715.637734814,True,False,False,
2024-11-19,22962.853013070315,37476.74359576952,17158.941692438937,49270.54168297204,0.0,28327.996618306737,3358043.634353121,False,False,False,
2024-11-20,26402.692142857995,47580.60148659142,13387.016293445206,26797.707714668202,0.0,60572.602208226424,3418616.2365613473,False,False,False,
2024-11-21,24558.7056287395,36595.633751372974,9234.088291478738,30327.256603679052,0.0,40061.17106791216,3458677.4076292594,False,False,False,
2024-11-22,13185.589485182012,25137.833979492792,10072.286043654422,22874.95176418214,0.0,25520.75774414709,3484198.1653734064,False,False,False,
2024-11-23,13967.917525353492,21223.229758567748,7207.787797672075,27133.969620906173,0.0,15264.96546068714,3499463.1308340933,False,True,False,
2024-11-24,12017.50252278965,19658.755452819754,7985.879076371882,29380.48165526552,0.0,10281.655396715763,3509744.786230809,False,True,False,
2024-11-25,80016.84026928399,27937.556774601777,11042.044057239718,30515.291533526488,0.0,88481.149567599,3598225.935798408,False,False,True,madrugada
2024-11-26,26818.67505159148,45040.66141030998,16836.449629388113,32240.67581186742,0.0,56455.11027942215,3654681.0460778303,False,False,False,
2024-11-27,23060.72839083492,39419.964694172515,12174.976329835752,28704.648027641077,0.0,45951.02138720211,3700632.0674650325,False,False,False,
2024-11-28,15611.632129595071,26479.393497473106,10486.439687849632,22541.025113941098,0.0,30036.440200976715,3730668.507666009,False,False,False,
2024-11-29,18369.869101941058,26893.295122945816,10558.56021181927,29258.790770991745,0.0,26562.933665714398,3757231.4413317232,False,False,False,
2024-11-30,13380.124453094822,23758.6112319204,8861.53215156811,45521.87735285979,0.0,478.39048372353864,3757709.8318154467,False,True,False,
2024-12-01,10358.516813369022,16643.985346670554,5102.525717600958,33760.64706160663,0.0,-1655.6191839660933,3756054.212631481,False,True,False,
2024-12-02,16132.190265300094,28829.509097237034,11225.96718058877,29569.75883559617,0.0,26617.907707529725,3782672.1203390104,False,False,False,
2024-12-03,18567.126730252414,31996.51935336527,11576.379770097705,45358.22529629878,0.0,16781.80055741661,3799453.920896427,False,False,False,
2024-12-04,19676.986072482057,34936.26468159047,16024.791921916945,37863.656291952095,0.0,32774.38638403738,3832228.307280464,False,False,False,
2024-12-05,20580.419311212165,32053.75191582325,13947.477832864568,32596.317851807464,0.0,33985.33120809252,3866213.6384885567,False,False,False,
2024-12-06,13589.556276031863,19941.503900643405,7786.824257977147,33647.990923843005,0.0,7669.893510809408,3873883.5319993664,False,False,False,
2024-12-07,12487.975312847577,19552.55125467944,9801.84219544215,21366.687627939802,0.0,20475.68113502937,3894359.213134396,False,True,False,
2024-12-08,12491.986127453225,21296.84372747695,8404.947323293354,32529.962459395923,0.0,9663.814718827605,3904023.0278532235,False,True,False,
2024-12-09,19884.479517468113,35681.59776349566,16036.122905303182,36458.21073367187,0.0,35143.98945259509,3939167.0173058184,False,False,False,
2024-12-10,25130.349883169612,41785.52100746557,18152.329615054823,175202.88218122558,0.0,-90134.68167553557,3849032.3356302828,False,False,True,proveedor_fantasma
2024-12-11,11409.409903917454,18759.567488074128,12380.566953557025,42417.135177739634,0.0,132.40916780897533,3849164.7447980917,False,False,False,
2024-12-12,15578.565229859072,26267.44581566348,13447.629540438815,36125.97923694985,0.0,19167.66134901152,3868332.4061471033,True,False,False,
2024-12-13,23200.018450703654,39798.54863825937,13183.032824670434,40883.20256971222,0.0,35298.397343921235,3903630.8034910243,False,False,False,
2024-12-14,9834.977312226689,14666.196311861277,5632.319109369356,39106.06393468366,0.0,-8972.57120122634,3894658.232289798,False,True,False,
2024-12-15,20852.651280796752,29694.49790052881,7997.4192537441595,45948.270142035195,0.0,12596.298293034532,3907254.5305828326,False,True,False,
2024-12-16,19702.775535426208,32273.338987601972,16372.62743616743,33763.63794628415,0.0,34585.10401291146,3941839.6345957443,False,False,False,
2024-12-17,22784.789540675138,36652.83471563949,9878.997051213948,38021.81774517482,0.0,31294.803562353758,3973134.438158098,False,False,False,
2024-12-18,15623.150163941473,25474.60599593189,10146.680484015997,32231.390702184694,0.0,19013.04594170467,3992147.484099803,False,False,False,
2024-12-19,22525.732022492302,38365.288830772835,14959.567420424117,29558.47840731329,0.0,46292.10986637596,4038439.593966179,False,False,False,
2024-12-20,24572.928021860072,43510.14484748558,11530.656690921409,32448.889850051874,71578.28405069275,-24413.444340477552,4014026.1496257014,False,False,False,
2024-12-21,13067.019700137469,23004.432772373308,7306.226969198982,35322.00442912876,0.0,8055.675012580992,4022081.8246382824,False,True,False,
2024-12-22,13754.432095856824,22477.516310165494,9281.194815445313,33414.42687387244,0.0,12098.71634759519,4034180.5409858776,False,True,False,
2024-12-23,20897.81832297327,34954.77631972825,15756.148060135416,34356.32477776637,0.0,37252.41792507056,4071432.958910948,False,False,False,
2024-12-24,13909.531386403396,25232.53000285484,11988.814682036784,32410.761853398915,0.0,18720.1142178961,4090153.073128844,False,False,False,
2024-12-25,16583.15398908526,31437.48426059525,13597.569620812883,39726.97279003477,0.0,21891.235080458624,4112044.308209303,True,False,False,
2024-12-26,19870.898417354594,31602.49303193785,11998.746645787514,35226.8153033891,0.0,28245.322791690858,4140289.631000994,False,False,False,
2024-12-27,24577.82131744179,85111.93368144639,17814.833639509274,33378.21347079571,0.0,94126.37516760174,4234416.0061685955,False,False,True,monto_atipico
2024-12-28,17138.997407930834,31492.901316248026,10862.350054965962,30566.71008709478,0.0,28927.538692050042,4263343.544860645,False,True,False,
2024-12-29,12115.974543507113,20089.64829312667,8158.071074151737,36558.94888934952,0.0,3804.7450214359997,4267148.289882082,False,True,False,
